2025-03-17,c766fbfc,1024,1,0,[155.78848589499998 156.643725883 155.905449825 156.637171903 152.594938049 158.153764626]
2025-03-17,c766fbfc,1024,2,0,[78.736057306 78.22663628699999 79.59387864 79.61940089999999 79.72158747200001 79.384874765]
2025-03-17,c766fbfc,1024,4,0,[39.499040506 39.785325873 39.698978095 39.845222977 39.494724964 39.381407815]
2025-03-17,c766fbfc,1024,8,0,[19.912721324 19.832016814 19.754476883000002 20.066023428 19.886111725 19.849470814]
2025-03-17,c766fbfc,1024,16,0,[10.213353032999999 10.433142781 10.128160613 10.148274929000001 10.218294643 10.158099552000001]
2025-03-17,c766fbfc,1024,32,0,[5.157565980999999 5.134307458999999 5.16704831 5.204478205000001 5.204085426000001 5.224015254000001]
2025-03-17,c766fbfc,256,1,0,[2.559905227 2.539896065 2.545767649 2.561650681 2.5319883899999995 2.540421876]
2025-03-17,c766fbfc,512,8,0,[2.669176564 2.6630729229999996 2.6717564299999994 2.6652285550000006 2.669137763 2.635843038]
