2025-03-18,c766fbfc,1024,1,0,[109.832643545407 111.124230793212 110.477084305603 114.511067508254]
2025-03-18,c766fbfc,1024,2,0,[55.7718848679215 56.7787981024012 56.4037384018302 56.6267829644494]
2025-03-18,c766fbfc,1024,4,0,[28.2248186551733 28.438485824503 27.9254788272083 28.1901124790311]
2025-03-18,c766fbfc,1024,8,0,[14.5026057586074 14.5735780407558 14.629734570859 14.3957377462066]
2025-03-18,c766fbfc,1024,16,0,[7.67275371029973 7.65960870683193 7.60560715198517 7.32699085399508]
2025-03-18,c766fbfc,1024,32,0,[3.78090089932084 3.85541724041104 3.68311353240279 3.71142221963964]
2025-03-18,c766fbfc,256,1,0,[1.86927228691002 1.94053082726896 1.8612611182034 1.87352576479316]
2025-03-18,c766fbfc,512,8,0,[1.83579386770725 1.84374257177114 1.96058636019006 1.81959916464984]
