2025-03-17,c766fbfc,1024,1,0,[148.232455884 145.22314411099998 144.885253591 147.529396627 147.142803241 147.76057009 145.294132362 145.956573259 146.790210336]
2025-03-17,c766fbfc,1024,2,0,[78.23424428999999 75.95431640199999 77.450943706 73.787418503 74.081769145 76.759354551 74.42507207 73.927723289 74.13692162000001]
2025-03-17,c766fbfc,1024,4,0,[38.341558444 39.067486868 37.458961492 38.194270556 38.689552635999995 38.830630005]
2025-03-17,c766fbfc,1024,8,0,[19.796817902 19.758043881 19.677034727000002 19.432673254 19.832075384 19.404141549000002]
2025-03-17,c766fbfc,1024,16,0,[9.957217636 9.889260165 9.860125437]
2025-03-17,c766fbfc,1024,32,0,[5.0484650019999995 5.034621640999999 5.010650470999999]
2025-03-17,c766fbfc,256,1,0,[2.509555975 2.394847266 2.4108441689999998]
2025-03-17,c766fbfc,512,8,0,[2.535242406 2.474304909 2.547978059]
